Temperature (K)	Pressure (MPa)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
273.16	30.000	56.315	0.017757	0.0059237	0.53864	0.0075409	73.698	73.712	1451.5	-0.23850	1733.3	0.57695	liquid
275.37	30.000	56.309	0.017759	0.16903	0.70180	0.60246	73.678	73.724	1462.3	-0.23654	1613.8	0.58172	liquid
277.59	30.000	56.299	0.017762	0.33213	0.86500	1.1927	73.645	73.738	1472.6	-0.23468	1506.8	0.58632	liquid
279.80	30.000	56.286	0.017766	0.49524	1.0282	1.7784	73.598	73.754	1482.4	-0.23290	1410.8	0.59076	liquid
282.01	30.000	56.270	0.017772	0.65835	1.1915	2.3596	73.541	73.771	1491.7	-0.23120	1324.2	0.59506	liquid
284.23	30.000	56.250	0.017778	0.82147	1.3548	2.9364	73.474	73.790	1500.6	-0.22956	1245.9	0.59921	liquid
286.44	30.000	56.228	0.017785	0.98461	1.5181	3.5089	73.397	73.809	1509.0	-0.22799	1174.7	0.60324	liquid
288.65	30.000	56.204	0.017792	1.1478	1.6815	4.0772	73.313	73.830	1517.0	-0.22647	1109.8	0.60715	liquid
290.87	30.000	56.177	0.017801	1.3109	1.8450	4.6412	73.220	73.852	1524.5	-0.22500	1050.5	0.61094	liquid
293.08	30.000	56.147	0.017810	1.4742	2.0085	5.2011	73.120	73.874	1531.7	-0.22358	996.10	0.61463	liquid
295.29	30.000	56.115	0.017821	1.6374	2.1720	5.7570	73.014	73.896	1538.5	-0.22219	946.11	0.61821	liquid
297.51	30.000	56.081	0.017831	1.8006	2.3356	6.3090	72.901	73.919	1544.9	-0.22084	900.05	0.62170	liquid
299.72	30.000	56.044	0.017843	1.9639	2.4992	6.8570	72.782	73.942	1550.9	-0.21952	857.50	0.62509	liquid
301.93	30.000	56.006	0.017855	2.1273	2.6629	7.4011	72.658	73.966	1556.6	-0.21824	818.11	0.62838	liquid
304.15	30.000	55.966	0.017868	2.2906	2.8267	7.9414	72.529	73.989	1561.9	-0.21698	781.56	0.63159	liquid
306.36	30.000	55.923	0.017882	2.4540	2.9905	8.4780	72.395	74.013	1566.9	-0.21574	747.58	0.63471	liquid
308.57	30.000	55.879	0.017896	2.6174	3.1543	9.0109	72.256	74.036	1571.6	-0.21453	715.94	0.63774	liquid
310.79	30.000	55.833	0.017910	2.7809	3.3182	9.5401	72.112	74.060	1576.0	-0.21334	686.42	0.64070	liquid
313.00	30.000	55.786	0.017926	2.9444	3.4821	10.066	71.965	74.083	1580.1	-0.21216	658.84	0.64357	liquid
315.21	30.000	55.736	0.017942	3.1079	3.6461	10.588	71.813	74.106	1583.9	-0.21101	633.01	0.64636	liquid
317.43	30.000	55.685	0.017958	3.2715	3.8102	11.107	71.658	74.129	1587.4	-0.20987	608.81	0.64907	liquid
319.64	30.000	55.632	0.017975	3.4350	3.9743	11.622	71.499	74.152	1590.7	-0.20874	586.09	0.65170	liquid
321.85	30.000	55.578	0.017993	3.5987	4.1385	12.134	71.337	74.175	1593.7	-0.20762	564.73	0.65426	liquid
324.07	30.000	55.522	0.018011	3.7623	4.3027	12.642	71.172	74.198	1596.4	-0.20652	544.62	0.65674	liquid
326.28	30.000	55.465	0.018029	3.9260	4.4669	13.147	71.005	74.221	1598.9	-0.20542	525.67	0.65915	liquid
328.49	30.000	55.406	0.018049	4.0898	4.6312	13.649	70.834	74.244	1601.1	-0.20434	507.80	0.66148	liquid
330.71	30.000	55.346	0.018068	4.2535	4.7956	14.148	70.661	74.267	1603.2	-0.20326	490.91	0.66374	liquid
332.92	30.000	55.284	0.018088	4.4173	4.9600	14.643	70.486	74.290	1604.9	-0.20219	474.94	0.66593	liquid
335.14	30.000	55.221	0.018109	4.5812	5.1244	15.135	70.309	74.314	1606.5	-0.20112	459.83	0.66805	liquid
337.35	30.000	55.157	0.018130	4.7451	5.2890	15.625	70.129	74.337	1607.9	-0.20005	445.51	0.67009	liquid
339.56	30.000	55.091	0.018152	4.9090	5.4535	16.111	69.948	74.361	1609.0	-0.19899	431.92	0.67207	liquid
341.78	30.000	55.024	0.018174	5.0729	5.6181	16.594	69.766	74.386	1610.0	-0.19793	419.03	0.67397	liquid
343.99	30.000	54.956	0.018196	5.2369	5.7828	17.074	69.582	74.410	1610.8	-0.19687	406.78	0.67581	liquid
346.20	30.000	54.886	0.018220	5.4010	5.9475	17.552	69.396	74.436	1611.3	-0.19581	395.13	0.67758	liquid
348.42	30.000	54.815	0.018243	5.5650	6.1123	18.026	69.210	74.461	1611.7	-0.19475	384.04	0.67928	liquid
350.63	30.000	54.743	0.018267	5.7292	6.2772	18.498	69.023	74.488	1611.9	-0.19369	373.47	0.68091	liquid
352.84	30.000	54.670	0.018292	5.8933	6.4421	18.967	68.835	74.515	1612.0	-0.19263	363.41	0.68247	liquid
355.06	30.000	54.596	0.018316	6.0575	6.6070	19.433	68.646	74.543	1611.8	-0.19156	353.80	0.68397	liquid
357.27	30.000	54.520	0.018342	6.2218	6.7721	19.896	68.457	74.572	1611.5	-0.19049	344.64	0.68540	liquid
359.48	30.000	54.443	0.018368	6.3861	6.9371	20.357	68.267	74.601	1611.1	-0.18941	335.88	0.68677	liquid
361.70	30.000	54.365	0.018394	6.5505	7.1023	20.815	68.077	74.632	1610.5	-0.18833	327.51	0.68807	liquid
363.91	30.000	54.286	0.018421	6.7149	7.2675	21.270	67.886	74.663	1609.7	-0.18725	319.50	0.68931	liquid
366.12	30.000	54.206	0.018448	6.8794	7.4328	21.723	67.696	74.696	1608.8	-0.18615	311.83	0.69049	liquid
368.34	30.000	54.125	0.018476	7.0439	7.5982	22.173	67.505	74.730	1607.7	-0.18505	304.49	0.69160	liquid
370.55	30.000	54.043	0.018504	7.2085	7.7636	22.621	67.315	74.764	1606.5	-0.18394	297.46	0.69265	liquid
372.76	30.000	53.959	0.018533	7.3732	7.9292	23.067	67.125	74.801	1605.1	-0.18282	290.71	0.69363	liquid
374.98	30.000	53.875	0.018562	7.5379	8.0948	23.509	66.935	74.838	1603.6	-0.18170	284.24	0.69456	liquid
377.19	30.000	53.789	0.018591	7.7027	8.2605	23.950	66.746	74.877	1602.0	-0.18056	278.02	0.69542	liquid
379.40	30.000	53.702	0.018621	7.8676	8.4262	24.388	66.557	74.917	1600.3	-0.17941	272.06	0.69623	liquid
381.62	30.000	53.615	0.018652	8.0325	8.5921	24.824	66.368	74.958	1598.4	-0.17825	266.32	0.69697	liquid
383.83	30.000	53.526	0.018682	8.1976	8.7581	25.258	66.180	75.001	1596.3	-0.17708	260.81	0.69766	liquid
386.04	30.000	53.436	0.018714	8.3627	8.9241	25.689	65.992	75.046	1594.2	-0.17590	255.50	0.69829	liquid
388.26	30.000	53.346	0.018746	8.5279	9.0903	26.118	65.806	75.092	1591.9	-0.17470	250.40	0.69886	liquid
390.47	30.000	53.254	0.018778	8.6932	9.2565	26.545	65.620	75.140	1589.5	-0.17349	245.48	0.69937	liquid
392.68	30.000	53.161	0.018811	8.8586	9.4229	26.970	65.435	75.189	1587.0	-0.17226	240.75	0.69982	liquid
394.90	30.000	53.067	0.018844	9.0241	9.5894	27.393	65.250	75.240	1584.4	-0.17102	236.18	0.70022	liquid
397.11	30.000	52.972	0.018878	9.1896	9.7560	27.814	65.067	75.293	1581.7	-0.16977	231.78	0.70056	liquid
399.32	30.000	52.876	0.018912	9.3553	9.9227	28.232	64.884	75.347	1578.8	-0.16849	227.53	0.70085	liquid
401.54	30.000	52.780	0.018947	9.5211	10.090	28.649	64.703	75.404	1575.9	-0.16721	223.44	0.70108	liquid
403.75	30.000	52.682	0.018982	9.6870	10.256	29.064	64.522	75.462	1572.8	-0.16590	219.48	0.70126	liquid
405.96	30.000	52.583	0.019018	9.8530	10.424	29.476	64.343	75.522	1569.6	-0.16457	215.66	0.70138	liquid
408.18	30.000	52.483	0.019054	10.019	10.591	29.887	64.164	75.584	1566.3	-0.16323	211.96	0.70145	liquid
410.39	30.000	52.382	0.019090	10.185	10.758	30.296	63.987	75.648	1562.9	-0.16187	208.39	0.70147	liquid
412.60	30.000	52.280	0.019128	10.352	10.926	30.703	63.810	75.715	1559.4	-0.16049	204.94	0.70143	liquid
414.82	30.000	52.178	0.019165	10.518	11.093	31.108	63.635	75.783	1555.8	-0.15908	201.60	0.70134	liquid
417.03	30.000	52.074	0.019203	10.685	11.261	31.512	63.461	75.853	1552.1	-0.15766	198.36	0.70121	liquid
419.24	30.000	51.969	0.019242	10.852	11.429	31.914	63.288	75.926	1548.3	-0.15621	195.23	0.70102	liquid
421.46	30.000	51.863	0.019281	11.019	11.597	32.314	63.117	76.000	1544.4	-0.15474	192.20	0.70078	liquid
423.67	30.000	51.757	0.019321	11.186	11.766	32.712	62.946	76.077	1540.4	-0.15325	189.26	0.70049	liquid
425.88	30.000	51.649	0.019361	11.353	11.934	33.109	62.777	76.157	1536.3	-0.15173	186.41	0.70015	liquid
428.10	30.000	51.540	0.019402	11.521	12.103	33.504	62.609	76.238	1532.1	-0.15018	183.65	0.69976	liquid
430.31	30.000	51.430	0.019444	11.688	12.272	33.897	62.442	76.322	1527.8	-0.14861	180.97	0.69933	liquid
432.52	30.000	51.320	0.019486	11.856	12.441	34.289	62.277	76.408	1523.5	-0.14702	178.37	0.69884	liquid
434.74	30.000	51.208	0.019528	12.024	12.610	34.679	62.113	76.497	1519.0	-0.14539	175.84	0.69831	liquid
436.95	30.000	51.095	0.019571	12.192	12.779	35.068	61.950	76.588	1514.4	-0.14374	173.39	0.69773	liquid
439.16	30.000	50.982	0.019615	12.360	12.949	35.455	61.788	76.682	1509.8	-0.14206	171.01	0.69710	liquid
441.38	30.000	50.867	0.019659	12.529	13.119	35.841	61.627	76.779	1505.0	-0.14035	168.70	0.69643	liquid
443.59	30.000	50.751	0.019704	12.698	13.289	36.225	61.468	76.878	1500.2	-0.13861	166.44	0.69571	liquid
445.81	30.000	50.634	0.019749	12.867	13.459	36.608	61.310	76.980	1495.2	-0.13683	164.26	0.69495	liquid
448.02	30.000	50.516	0.019796	13.036	13.629	36.989	61.153	77.084	1490.2	-0.13502	162.13	0.69426	liquid
450.23	30.000	50.398	0.019842	13.205	13.800	37.370	60.998	77.192	1485.1	-0.13318	160.06	0.69355	liquid
452.45	30.000	50.278	0.019890	13.375	13.971	37.748	60.844	77.302	1479.9	-0.13131	158.04	0.69274	liquid
454.66	30.000	50.157	0.019938	13.544	14.142	38.126	60.691	77.416	1474.7	-0.12939	156.08	0.69187	liquid
456.87	30.000	50.035	0.019986	13.714	14.314	38.502	60.540	77.532	1469.3	-0.12744	154.16	0.69096	liquid
459.09	30.000	49.912	0.020035	13.885	14.486	38.877	60.389	77.652	1463.8	-0.12545	152.30	0.68999	liquid
461.30	30.000	49.787	0.020085	14.055	14.658	39.251	60.240	77.774	1458.3	-0.12343	150.48	0.68898	liquid
463.51	30.000	49.662	0.020136	14.226	14.830	39.623	60.092	77.900	1452.7	-0.12136	148.71	0.68792	liquid
465.73	30.000	49.536	0.020187	14.397	15.003	39.995	59.946	78.029	1447.0	-0.11924	146.98	0.68682	liquid
467.94	30.000	49.408	0.020240	14.568	15.175	40.365	59.801	78.162	1441.2	-0.11709	145.30	0.68567	liquid
470.15	30.000	49.280	0.020292	14.740	15.349	40.734	59.657	78.298	1435.3	-0.11489	143.65	0.68448	liquid
472.37	30.000	49.150	0.020346	14.912	15.522	41.102	59.514	78.438	1429.4	-0.11264	142.04	0.68325	liquid
474.58	30.000	49.019	0.020400	15.084	15.696	41.469	59.373	78.581	1423.4	-0.11035	140.47	0.68197	liquid
476.79	30.000	48.887	0.020455	15.256	15.870	41.835	59.232	78.728	1417.3	-0.10800	138.94	0.68066	liquid
479.01	30.000	48.754	0.020511	15.429	16.044	42.200	59.094	78.879	1411.1	-0.10561	137.44	0.67930	liquid
481.22	30.000	48.619	0.020568	15.602	16.219	42.564	58.956	79.034	1404.8	-0.10316	135.98	0.67790	liquid
483.43	30.000	48.484	0.020625	15.775	16.394	42.927	58.819	79.192	1398.4	-0.10066	134.54	0.67646	liquid
485.65	30.000	48.347	0.020684	15.949	16.570	43.290	58.684	79.355	1392.0	-0.098104	133.14	0.67498	liquid
487.86	30.000	48.209	0.020743	16.123	16.745	43.651	58.550	79.523	1385.5	-0.095489	131.77	0.67346	liquid
490.07	30.000	48.070	0.020803	16.298	16.922	44.011	58.418	79.695	1378.9	-0.092813	130.43	0.67190	liquid
492.29	30.000	47.929	0.020864	16.472	17.098	44.371	58.286	79.871	1372.2	-0.090076	129.11	0.67030	liquid
494.50	30.000	47.787	0.020926	16.647	17.275	44.729	58.156	80.052	1365.4	-0.087274	127.82	0.66866	liquid
496.71	30.000	47.644	0.020989	16.823	17.453	45.087	58.027	80.238	1358.6	-0.084406	126.56	0.66698	liquid
498.93	30.000	47.500	0.021053	16.999	17.630	45.444	57.899	80.428	1351.7	-0.081469	125.32	0.66527	liquid
501.14	30.000	47.354	0.021118	17.175	17.809	45.801	57.773	80.624	1344.7	-0.078462	124.11	0.66351	liquid
503.35	30.000	47.207	0.021183	17.352	17.987	46.157	57.647	80.825	1337.6	-0.075381	122.92	0.66171	liquid
505.57	30.000	47.058	0.021250	17.529	18.166	46.512	57.523	81.032	1330.4	-0.072223	121.75	0.65987	liquid
507.78	30.000	46.908	0.021318	17.706	18.346	46.866	57.401	81.244	1323.2	-0.068987	120.60	0.65800	liquid
509.99	30.000	46.757	0.021387	17.884	18.526	47.220	57.279	81.462	1315.9	-0.065668	119.47	0.65609	liquid
512.21	30.000	46.604	0.021457	18.063	18.707	47.573	57.159	81.686	1308.5	-0.062265	118.37	0.65413	liquid
514.42	30.000	46.449	0.021529	18.242	18.888	47.926	57.040	81.917	1301.0	-0.058773	117.28	0.65214	liquid
516.63	30.000	46.294	0.021601	18.421	19.069	48.278	56.922	82.154	1293.4	-0.055190	116.21	0.65011	liquid
518.85	30.000	46.136	0.021675	18.601	19.251	48.630	56.805	82.397	1285.8	-0.051512	115.16	0.64804	liquid
521.06	30.000	45.977	0.021750	18.782	19.434	48.981	56.690	82.648	1278.0	-0.047736	114.12	0.64594	liquid
523.27	30.000	45.816	0.021826	18.962	19.617	49.332	56.576	82.905	1270.2	-0.043857	113.10	0.64379	liquid
525.49	30.000	45.654	0.021904	19.144	19.801	49.683	56.463	83.171	1262.3	-0.039871	112.10	0.64161	liquid
527.70	30.000	45.490	0.021983	19.326	19.985	50.033	56.352	83.444	1254.3	-0.035774	111.11	0.63938	liquid
529.91	30.000	45.324	0.022063	19.509	20.170	50.383	56.242	83.725	1246.3	-0.031562	110.14	0.63712	liquid
532.13	30.000	45.157	0.022145	19.692	20.356	50.732	56.133	84.015	1238.1	-0.027229	109.18	0.63482	liquid
534.34	30.000	44.987	0.022229	19.876	20.542	51.082	56.026	84.313	1229.9	-0.022771	108.23	0.63248	liquid
536.55	30.000	44.816	0.022313	20.060	20.729	51.431	55.920	84.621	1221.6	-0.018183	107.30	0.63011	liquid
538.77	30.000	44.643	0.022400	20.245	20.917	51.780	55.815	84.938	1213.2	-0.013458	106.38	0.62769	liquid
540.98	30.000	44.468	0.022488	20.431	21.105	52.129	55.712	85.265	1204.7	-0.0085903	105.47	0.62523	liquid
543.19	30.000	44.291	0.022578	20.617	21.294	52.477	55.610	85.603	1196.1	-0.0035743	104.57	0.62274	liquid
545.41	30.000	44.112	0.022670	20.804	21.484	52.826	55.509	85.952	1187.4	0.0015972	103.68	0.62020	liquid
547.62	30.000	43.931	0.022763	20.992	21.675	53.175	55.410	86.312	1178.6	0.0069314	102.80	0.61763	liquid
549.83	30.000	43.747	0.022859	21.181	21.866	53.524	55.313	86.684	1169.8	0.012436	101.94	0.61501	liquid
552.05	30.000	43.562	0.022956	21.370	22.059	53.873	55.217	87.069	1160.8	0.018118	101.08	0.61236	liquid
554.26	30.000	43.374	0.023055	21.560	22.252	54.222	55.122	87.468	1151.8	0.023988	100.23	0.60966	liquid
556.48	30.000	43.184	0.023157	21.751	22.446	54.572	55.030	87.880	1142.7	0.030054	99.384	0.60692	liquid
558.69	30.000	42.991	0.023261	21.943	22.641	54.921	54.938	88.307	1133.4	0.036326	98.549	0.60414	liquid
560.90	30.000	42.796	0.023367	22.136	22.837	55.271	54.849	88.750	1124.1	0.042814	97.722	0.60132	liquid
563.12	30.000	42.599	0.023475	22.330	23.034	55.622	54.761	89.209	1114.6	0.049530	96.901	0.59846	liquid
565.33	30.000	42.398	0.023586	22.524	23.232	55.973	54.675	89.685	1105.1	0.056485	96.087	0.59556	liquid
567.54	30.000	42.195	0.023699	22.720	23.431	56.324	54.590	90.180	1095.4	0.063694	95.279	0.59261	liquid
569.76	30.000	41.989	0.023816	22.917	23.631	56.676	54.508	90.694	1085.7	0.071168	94.476	0.58962	liquid
571.97	30.000	41.781	0.023935	23.114	23.832	57.029	54.427	91.229	1075.8	0.078925	93.679	0.58658	liquid
574.18	30.000	41.569	0.024057	23.313	24.035	57.382	54.349	91.786	1065.8	0.086978	92.885	0.58350	liquid
576.40	30.000	41.354	0.024182	23.513	24.239	57.736	54.272	92.366	1055.7	0.095347	92.096	0.58037	liquid
578.61	30.000	41.135	0.024310	23.714	24.444	58.092	54.198	92.971	1045.5	0.10405	91.311	0.57720	liquid
580.82	30.000	40.914	0.024442	23.917	24.650	58.448	54.126	93.602	1035.2	0.11310	90.529	0.57398	liquid
583.04	30.000	40.688	0.024577	24.121	24.858	58.805	54.056	94.262	1024.7	0.12254	89.749	0.57071	liquid
585.25	30.000	40.460	0.024716	24.326	25.068	59.164	53.989	94.952	1014.1	0.13237	88.972	0.56739	liquid
587.46	30.000	40.227	0.024859	24.533	25.278	59.523	53.925	95.675	1003.4	0.14262	88.196	0.56402	liquid
589.68	30.000	39.990	0.025006	24.741	25.491	59.885	53.863	96.433	992.56	0.15333	87.422	0.56060	liquid
591.89	30.000	39.749	0.025158	24.951	25.705	60.247	53.803	97.228	981.57	0.16452	86.648	0.55712	liquid
594.10	30.000	39.504	0.025314	25.162	25.922	60.612	53.747	98.064	970.43	0.17623	85.875	0.55360	liquid
596.32	30.000	39.254	0.025475	25.375	26.140	60.978	53.694	98.944	959.15	0.18850	85.101	0.55001	liquid
598.53	30.000	38.999	0.025642	25.590	26.360	61.346	53.644	99.872	947.71	0.20136	84.326	0.54636	liquid
600.74	30.000	38.739	0.025814	25.807	26.582	61.717	53.598	100.85	936.11	0.21485	83.550	0.54266	liquid
602.96	30.000	38.474	0.025992	26.026	26.806	62.090	53.556	101.89	924.35	0.22904	82.771	0.53889	liquid
605.17	30.000	38.203	0.026176	26.247	27.033	62.465	53.517	102.98	912.43	0.24396	81.990	0.53506	liquid
607.38	30.000	37.926	0.026367	26.471	27.262	62.843	53.483	104.15	900.33	0.25969	81.205	0.53116	liquid
609.60	30.000	37.643	0.026566	26.697	27.494	63.224	53.453	105.39	888.04	0.27628	80.416	0.52720	liquid
611.81	30.000	37.353	0.026772	26.925	27.729	63.608	53.428	106.71	875.57	0.29382	79.622	0.52315	liquid
614.02	30.000	37.056	0.026986	27.157	27.966	63.996	53.409	108.12	862.90	0.31238	78.822	0.51904	liquid
616.24	30.000	36.751	0.027210	27.391	28.207	64.388	53.395	109.63	850.03	0.33206	78.015	0.51484	liquid
618.45	30.000	36.438	0.027444	27.628	28.452	64.784	53.387	111.25	836.94	0.35297	77.201	0.51055	liquid
620.66	30.000	36.117	0.027688	27.869	28.700	65.184	53.386	112.99	823.63	0.37522	76.377	0.50618	liquid
622.88	30.000	35.786	0.027944	28.114	28.952	65.590	53.392	114.88	810.08	0.39896	75.543	0.50171	liquid
625.09	30.000	35.445	0.028213	28.362	29.208	66.001	53.407	116.92	796.27	0.42434	74.698	0.49714	liquid
627.30	30.000	35.093	0.028495	28.615	29.470	66.418	53.430	119.15	782.21	0.45155	73.839	0.49247	liquid
629.52	30.000	34.730	0.028794	28.872	29.736	66.842	53.463	121.59	767.85	0.48081	72.966	0.48768	liquid
631.73	30.000	34.353	0.029110	29.135	30.008	67.273	53.507	124.27	753.19	0.51236	72.076	0.48277	liquid
633.94	30.000	33.962	0.029445	29.403	30.286	67.713	53.563	127.23	738.20	0.54652	71.167	0.47772	liquid
636.16	30.000	33.555	0.029802	29.678	30.572	68.162	53.633	130.53	722.85	0.58365	70.236	0.47253	liquid
638.37	30.000	33.131	0.030183	29.959	30.865	68.622	53.719	134.22	707.11	0.62416	69.281	0.46719	liquid
640.58	30.000	32.687	0.030593	30.248	31.166	69.094	53.824	138.39	690.94	0.66857	68.297	0.46168	liquid
642.80	30.000	32.221	0.031036	30.547	31.478	69.579	53.950	143.13	674.30	0.71750	67.280	0.45598	liquid
645.01	30.000	31.730	0.031516	30.855	31.800	70.080	54.101	148.57	657.16	0.77168	66.226	0.45007	liquid
647.22	30.000	31.210	0.032042	31.175	32.136	70.600	54.282	154.87	639.48	0.83197	65.127	0.44394	supercritical
649.44	30.000	30.656	0.032620	31.508	32.487	71.140	54.499	162.23	621.25	0.89938	63.976	0.43756	supercritical
651.65	30.000	30.064	0.033262	31.857	32.855	71.707	54.759	170.88	602.46	0.97512	62.765	0.43089	supercritical
653.86	30.000	29.426	0.033983	32.225	33.244	72.303	55.071	181.17	583.11	1.0606	61.482	0.42390	supercritical
656.08	30.000	28.735	0.034801	32.615	33.659	72.936	55.444	193.53	563.24	1.1578	60.114	0.41657	supercritical
658.29	30.000	27.980	0.035740	33.031	34.103	73.612	55.891	208.66	542.84	1.2691	58.646	0.40886	supercritical
660.50	30.000	27.147	0.036836	33.480	34.585	74.343	56.427	227.67	521.87	1.3986	57.056	0.40077	supercritical
662.72	30.000	26.218	0.038142	33.971	35.115	75.144	57.071	252.48	500.26	1.5519	55.314	0.39234	supercritical
664.93	30.000	25.163	0.039742	34.517	35.709	76.039	57.849	285.71	478.24	1.7354	53.377	0.38358	supercritical
667.15	30.000	23.949	0.041755	35.135	36.388	77.058	58.784	329.35	457.10	1.9513	51.199	0.37428	supercritical
669.36	30.000	22.556	0.044333	35.843	37.173	78.233	59.849	380.91	439.37	2.1918	48.762	0.36363	supercritical
671.57	30.000	21.007	0.047603	36.646	38.074	79.576	60.934	432.49	426.81	2.4469	46.134	0.35066	supercritical
673.79	30.000	19.363	0.051645	37.534	39.083	81.077	61.743	476.89	418.82	2.7234	43.449	0.33511	supercritical
676.00	30.000	17.740	0.056371	38.464	40.155	82.665	61.769	481.64	416.11	3.0005	40.916	0.31437	supercritical
678.21	30.000	16.312	0.061303	39.345	41.184	84.184	61.196	445.30	418.93	3.2332	38.809	0.29044	supercritical
680.43	30.000	15.125	0.066117	40.140	42.123	85.567	60.510	403.57	424.34	3.4252	37.163	0.26844	supercritical
682.64	30.000	14.145	0.070699	40.850	42.971	86.811	59.782	362.82	430.77	3.5814	35.890	0.24895	supercritical
684.85	30.000	13.335	0.074991	41.482	43.732	87.924	58.994	325.53	437.58	3.7061	34.907	0.23198	supercritical
687.07	30.000	12.660	0.078986	42.046	44.416	88.921	58.167	293.43	444.45	3.8055	34.143	0.21749	supercritical
689.28	30.000	12.091	0.082705	42.554	45.035	89.820	57.332	266.57	451.16	3.8853	33.541	0.20521	supercritical
691.49	30.000	11.604	0.086180	43.014	45.599	90.638	56.512	244.22	457.63	3.9498	33.062	0.19478	supercritical
693.71	30.000	11.180	0.089442	43.435	46.119	91.388	55.718	225.53	463.84	4.0021	32.675	0.18588	supercritical
695.92	30.000	10.809	0.092519	43.824	46.600	92.081	54.957	209.77	469.77	4.0446	32.361	0.17823	supercritical
698.13	30.000	10.478	0.095435	44.186	47.049	92.725	54.229	196.34	475.43	4.0792	32.104	0.17159	supercritical
700.35	30.000	10.182	0.098208	44.524	47.470	93.328	53.534	184.78	480.84	4.1071	31.893	0.16580	supercritical
702.56	30.000	9.9150	0.10086	44.842	47.868	93.895	52.872	174.74	486.02	4.1294	31.719	0.16072	supercritical
704.77	30.000	9.6717	0.10339	45.143	48.245	94.430	52.240	165.94	490.99	4.1471	31.575	0.15622	supercritical
706.99	30.000	9.4489	0.10583	45.428	48.603	94.938	51.637	158.16	495.75	4.1607	31.458	0.15221	supercritical
709.20	30.000	9.2438	0.10818	45.700	48.946	95.421	51.062	151.25	500.34	4.1708	31.362	0.14863	supercritical
711.41	30.000	9.0540	0.11045	45.960	49.273	95.883	50.512	145.06	504.76	4.1779	31.284	0.14542	supercritical
713.63	30.000	8.8777	0.11264	46.209	49.588	96.325	49.986	139.48	509.02	4.1823	31.222	0.14252	supercritical
715.84	30.000	8.7133	0.11477	46.448	49.891	96.749	49.483	134.43	513.14	4.1844	31.174	0.13989	supercritical
718.05	30.000	8.5593	0.11683	46.679	50.184	97.156	49.002	129.84	517.13	4.1843	31.138	0.13750	supercritical
720.27	30.000	8.4148	0.11884	46.901	50.466	97.550	48.540	125.65	521.00	4.1824	31.112	0.13532	supercritical
722.48	30.000	8.2786	0.12079	47.116	50.740	97.929	48.098	121.80	524.74	4.1788	31.095	0.13333	supercritical
724.69	30.000	8.1500	0.12270	47.325	51.006	98.296	47.674	118.26	528.38	4.1737	31.087	0.13150	supercritical
726.91	30.000	8.0283	0.12456	47.527	51.264	98.652	47.267	114.98	531.92	4.1672	31.086	0.12982	supercritical
729.12	30.000	7.9129	0.12638	47.724	51.515	98.997	46.876	111.95	535.37	4.1594	31.091	0.12828	supercritical
731.33	30.000	7.8031	0.12815	47.915	51.760	99.332	46.500	109.14	538.72	4.1506	31.102	0.12685	supercritical
733.55	30.000	7.6985	0.12989	48.101	51.998	99.657	46.139	106.51	541.99	4.1407	31.118	0.12553	supercritical
735.76	30.000	7.5988	0.13160	48.283	52.231	99.975	45.791	104.06	545.18	4.1299	31.139	0.12430	supercritical
737.97	30.000	7.5034	0.13327	48.461	52.459	100.28	45.457	101.77	548.30	4.1182	31.164	0.12317	supercritical
740.19	30.000	7.4121	0.13491	48.634	52.682	100.59	45.135	99.621	551.35	4.1057	31.194	0.12211	supercritical
742.40	30.000	7.3246	0.13653	48.804	52.900	100.88	44.825	97.601	554.32	4.0926	31.226	0.12113	supercritical
744.61	30.000	7.2406	0.13811	48.971	53.114	101.17	44.526	95.700	557.24	4.0787	31.262	0.12022	supercritical
746.83	30.000	7.1598	0.13967	49.134	53.324	101.45	44.238	93.907	560.09	4.0643	31.301	0.11937	supercritical
749.04	30.000	7.0821	0.14120	49.294	53.530	101.72	43.961	92.213	562.89	4.0493	31.343	0.11858	supercritical
751.25	30.000	7.0072	0.14271	49.451	53.732	101.99	43.693	90.612	565.63	4.0338	31.387	0.11784	supercritical
753.47	30.000	6.9350	0.14420	49.605	53.931	102.26	43.435	89.095	568.32	4.0178	31.433	0.11716	supercritical
755.68	30.000	6.8653	0.14566	49.757	54.126	102.52	43.185	87.656	570.96	4.0015	31.482	0.11651	supercritical
757.89	30.000	6.7979	0.14710	49.906	54.319	102.77	42.945	86.289	573.56	3.9847	31.532	0.11591	supercritical
760.11	30.000	6.7327	0.14853	50.053	54.509	103.02	42.712	84.990	576.10	3.9676	31.585	0.11535	supercritical
762.32	30.000	6.6696	0.14993	50.197	54.695	103.27	42.487	83.754	578.60	3.9501	31.639	0.11483	supercritical
764.53	30.000	6.6085	0.15132	50.340	54.879	103.51	42.270	82.575	581.06	3.9323	31.694	0.11434	supercritical
766.75	30.000	6.5492	0.15269	50.480	55.061	103.74	42.061	81.451	583.48	3.9143	31.751	0.11389	supercritical
768.96	30.000	6.4917	0.15404	50.619	55.240	103.98	41.858	80.378	585.87	3.8960	31.810	0.11346	supercritical
