Temperature (K)	Pressure (MPa)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
1340.0	0.10000	0.0089759	111.41	75.507	86.648	182.10	37.086	45.407	870.13	0.99782	50.260	0.14336	vapor
1342.2	0.10000	0.0089611	111.59	75.589	86.748	182.17	37.111	45.431	870.80	0.99264	50.339	0.14368	vapor
1344.4	0.10000	0.0089463	111.78	75.671	86.849	182.25	37.136	45.456	871.46	0.98748	50.417	0.14400	vapor
1346.7	0.10000	0.0089316	111.96	75.753	86.950	182.32	37.160	45.481	872.13	0.98236	50.496	0.14432	vapor
1348.9	0.10000	0.0089169	112.15	75.836	87.050	182.40	37.185	45.505	872.79	0.97727	50.574	0.14463	vapor
1351.1	0.10000	0.0089023	112.33	75.918	87.151	182.47	37.209	45.530	873.46	0.97220	undefined	undefined	vapor
1353.3	0.10000	0.0088878	112.51	76.001	87.252	182.55	37.234	45.554	874.12	0.96717	undefined	undefined	vapor
1355.5	0.10000	0.0088732	112.70	76.083	87.353	182.62	37.258	45.579	874.78	0.96216	undefined	undefined	vapor
1357.7	0.10000	0.0088588	112.88	76.165	87.454	182.69	37.283	45.603	875.44	0.95719	undefined	undefined	vapor
1359.9	0.10000	0.0088444	113.07	76.248	87.555	182.77	37.307	45.627	876.10	0.95224	undefined	undefined	vapor
1362.2	0.10000	0.0088300	113.25	76.331	87.656	182.84	37.332	45.652	876.76	0.94732	undefined	undefined	vapor
1364.4	0.10000	0.0088156	113.43	76.413	87.757	182.92	37.356	45.676	877.42	0.94243	undefined	undefined	vapor
1366.6	0.10000	0.0088014	113.62	76.496	87.858	182.99	37.380	45.700	878.08	0.93757	undefined	undefined	vapor
1368.8	0.10000	0.0087871	113.80	76.579	87.959	183.06	37.404	45.725	878.74	0.93274	undefined	undefined	vapor
1371.0	0.10000	0.0087729	113.99	76.662	88.060	183.14	37.429	45.749	879.40	0.92794	undefined	undefined	vapor
1373.2	0.10000	0.0087588	114.17	76.744	88.162	183.21	37.453	45.773	880.06	0.92316	undefined	undefined	vapor
1375.4	0.10000	0.0087447	114.36	76.827	88.263	183.29	37.477	45.797	880.72	0.91841	undefined	undefined	vapor
1377.6	0.10000	0.0087306	114.54	76.910	88.364	183.36	37.501	45.821	881.38	0.91369	undefined	undefined	vapor
1379.9	0.10000	0.0087166	114.72	76.993	88.466	183.43	37.525	45.845	882.03	0.90899	undefined	undefined	vapor
1382.1	0.10000	0.0087027	114.91	77.077	88.567	183.51	37.549	45.869	882.69	0.90433	undefined	undefined	vapor
1384.3	0.10000	0.0086887	115.09	77.160	88.669	183.58	37.573	45.893	883.34	0.89968	undefined	undefined	vapor
1386.5	0.10000	0.0086749	115.28	77.243	88.770	183.65	37.597	45.917	884.00	0.89507	undefined	undefined	vapor
1388.7	0.10000	0.0086610	115.46	77.326	88.872	183.73	37.621	45.941	884.65	0.89048	undefined	undefined	vapor
1390.9	0.10000	0.0086472	115.64	77.409	88.974	183.80	37.645	45.965	885.31	0.88592	undefined	undefined	vapor
1393.1	0.10000	0.0086335	115.83	77.493	89.076	183.87	37.669	45.989	885.96	0.88138	undefined	undefined	vapor
1395.4	0.10000	0.0086198	116.01	77.576	89.177	183.95	37.693	46.013	886.61	0.87687	undefined	undefined	vapor
1397.6	0.10000	0.0086061	116.20	77.660	89.279	184.02	37.717	46.036	887.27	0.87239	undefined	undefined	vapor
1399.8	0.10000	0.0085925	116.38	77.743	89.381	184.09	37.740	46.060	887.92	0.86793	undefined	undefined	vapor
1402.0	0.10000	0.0085790	116.56	77.827	89.483	184.17	37.764	46.084	888.57	0.86350	undefined	undefined	vapor
1404.2	0.10000	0.0085654	116.75	77.910	89.585	184.24	37.788	46.107	889.22	0.85909	undefined	undefined	vapor
1406.4	0.10000	0.0085519	116.93	77.994	89.687	184.31	37.811	46.131	889.87	0.85470	undefined	undefined	vapor
1408.6	0.10000	0.0085385	117.12	78.078	89.789	184.38	37.835	46.155	890.52	0.85034	undefined	undefined	vapor
1410.8	0.10000	0.0085251	117.30	78.162	89.892	184.46	37.859	46.178	891.17	0.84601	undefined	undefined	vapor
1413.1	0.10000	0.0085117	117.48	78.245	89.994	184.53	37.882	46.202	891.82	0.84170	undefined	undefined	vapor
1415.3	0.10000	0.0084984	117.67	78.329	90.096	184.60	37.906	46.225	892.47	0.83741	undefined	undefined	vapor
1417.5	0.10000	0.0084852	117.85	78.413	90.198	184.67	37.929	46.249	893.12	0.83315	undefined	undefined	vapor
1419.7	0.10000	0.0084719	118.04	78.497	90.301	184.74	37.953	46.272	893.76	0.82891	undefined	undefined	vapor
1421.9	0.10000	0.0084587	118.22	78.581	90.403	184.82	37.976	46.295	894.41	0.82469	undefined	undefined	vapor
1424.1	0.10000	0.0084456	118.41	78.665	90.506	184.89	37.999	46.319	895.06	0.82050	undefined	undefined	vapor
1426.3	0.10000	0.0084325	118.59	78.749	90.608	184.96	38.023	46.342	895.70	0.81633	undefined	undefined	vapor
1428.6	0.10000	0.0084194	118.77	78.834	90.711	185.03	38.046	46.365	896.35	0.81218	undefined	undefined	vapor
1430.8	0.10000	0.0084064	118.96	78.918	90.814	185.10	38.069	46.389	897.00	0.80806	undefined	undefined	vapor
1433.0	0.10000	0.0083934	119.14	79.002	90.916	185.18	38.092	46.412	897.64	0.80396	undefined	undefined	vapor
1435.2	0.10000	0.0083804	119.33	79.086	91.019	185.25	38.116	46.435	898.28	0.79988	undefined	undefined	vapor
1437.4	0.10000	0.0083675	119.51	79.171	91.122	185.32	38.139	46.458	898.93	0.79583	undefined	undefined	vapor
1439.6	0.10000	0.0083547	119.69	79.255	91.225	185.39	38.162	46.481	899.57	0.79180	undefined	undefined	vapor
1441.8	0.10000	0.0083418	119.88	79.340	91.328	185.46	38.185	46.504	900.21	0.78778	undefined	undefined	vapor
1444.0	0.10000	0.0083290	120.06	79.424	91.431	185.53	38.208	46.527	900.86	0.78380	undefined	undefined	vapor
1446.3	0.10000	0.0083163	120.25	79.509	91.534	185.60	38.231	46.550	901.50	0.77983	undefined	undefined	vapor
1448.5	0.10000	0.0083036	120.43	79.594	91.637	185.68	38.254	46.573	902.14	0.77588	undefined	undefined	vapor
1450.7	0.10000	0.0082909	120.61	79.678	91.740	185.75	38.277	46.596	902.78	0.77196	undefined	undefined	vapor
1452.9	0.10000	0.0082783	120.80	79.763	91.843	185.82	38.300	46.619	903.42	0.76806	undefined	undefined	vapor
1455.1	0.10000	0.0082657	120.98	79.848	91.946	185.89	38.323	46.642	904.06	0.76417	undefined	undefined	vapor
1457.3	0.10000	0.0082531	121.17	79.933	92.049	185.96	38.345	46.664	904.70	0.76031	undefined	undefined	vapor
1459.5	0.10000	0.0082406	121.35	80.018	92.153	186.03	38.368	46.687	905.34	0.75647	undefined	undefined	vapor
1461.8	0.10000	0.0082281	121.53	80.103	92.256	186.10	38.391	46.710	905.98	0.75265	undefined	undefined	vapor
1464.0	0.10000	0.0082157	121.72	80.188	92.359	186.17	38.414	46.733	906.62	0.74886	undefined	undefined	vapor
1466.2	0.10000	0.0082033	121.90	80.273	92.463	186.24	38.436	46.755	907.25	0.74508	undefined	undefined	vapor
1468.4	0.10000	0.0081909	122.09	80.358	92.566	186.31	38.459	46.778	907.89	0.74132	undefined	undefined	vapor
1470.6	0.10000	0.0081786	122.27	80.443	92.670	186.38	38.482	46.800	908.53	0.73758	undefined	undefined	vapor
1472.8	0.10000	0.0081663	122.45	80.528	92.774	186.45	38.504	46.823	909.16	0.73386	undefined	undefined	vapor
1475.0	0.10000	0.0081540	122.64	80.613	92.877	186.52	38.527	46.845	909.80	0.73017	undefined	undefined	vapor
1477.2	0.10000	0.0081418	122.82	80.699	92.981	186.60	38.549	46.868	910.44	0.72649	undefined	undefined	vapor
1479.5	0.10000	0.0081296	123.01	80.784	93.085	186.67	38.571	46.890	911.07	0.72283	undefined	undefined	vapor
1481.7	0.10000	0.0081175	123.19	80.869	93.189	186.74	38.594	46.913	911.70	0.71919	undefined	undefined	vapor
1483.9	0.10000	0.0081053	123.38	80.955	93.292	186.81	38.616	46.935	912.34	0.71557	undefined	undefined	vapor
1486.1	0.10000	0.0080933	123.56	81.040	93.396	186.88	38.639	46.957	912.97	0.71197	undefined	undefined	vapor
1488.3	0.10000	0.0080812	123.74	81.126	93.500	186.95	38.661	46.980	913.61	0.70839	undefined	undefined	vapor
1490.5	0.10000	0.0080692	123.93	81.212	93.604	187.02	38.683	47.002	914.24	0.70483	undefined	undefined	vapor
1492.7	0.10000	0.0080573	124.11	81.297	93.708	187.08	38.705	47.024	914.87	0.70128	undefined	undefined	vapor
1495.0	0.10000	0.0080453	124.30	81.383	93.812	187.15	38.728	47.046	915.50	0.69776	undefined	undefined	vapor
1497.2	0.10000	0.0080334	124.48	81.469	93.917	187.22	38.750	47.068	916.13	0.69425	undefined	undefined	vapor
1499.4	0.10000	0.0080216	124.66	81.554	94.021	187.29	38.772	47.090	916.76	0.69076	undefined	undefined	vapor
1501.6	0.10000	0.0080097	124.85	81.640	94.125	187.36	38.794	47.112	917.39	0.68729	undefined	undefined	vapor
1503.8	0.10000	0.0079979	125.03	81.726	94.229	187.43	38.816	47.134	918.02	0.68384	undefined	undefined	vapor
1506.0	0.10000	0.0079862	125.22	81.812	94.334	187.50	38.838	47.156	918.65	0.68041	undefined	undefined	vapor
1508.2	0.10000	0.0079745	125.40	81.898	94.438	187.57	38.860	47.178	919.28	0.67699	undefined	undefined	vapor
1510.5	0.10000	0.0079628	125.58	81.984	94.543	187.64	38.882	47.200	919.91	0.67359	undefined	undefined	vapor
1512.7	0.10000	0.0079511	125.77	82.070	94.647	187.71	38.904	47.222	920.54	0.67021	undefined	undefined	vapor
1514.9	0.10000	0.0079395	125.95	82.156	94.752	187.78	38.925	47.244	921.17	0.66685	undefined	undefined	vapor
1517.1	0.10000	0.0079279	126.14	82.243	94.856	187.85	38.947	47.266	921.80	0.66350	undefined	undefined	vapor
1519.3	0.10000	0.0079164	126.32	82.329	94.961	187.92	38.969	47.288	922.42	0.66017	undefined	undefined	vapor
1521.5	0.10000	0.0079048	126.50	82.415	95.066	187.99	38.991	47.309	923.05	0.65686	undefined	undefined	vapor
1523.7	0.10000	0.0078934	126.69	82.501	95.170	188.05	39.012	47.331	923.68	0.65357	undefined	undefined	vapor
1525.9	0.10000	0.0078819	126.87	82.588	95.275	188.12	39.034	47.353	924.30	0.65029	undefined	undefined	vapor
1528.2	0.10000	0.0078705	127.06	82.674	95.380	188.19	39.056	47.374	924.93	0.64703	undefined	undefined	vapor
1530.4	0.10000	0.0078591	127.24	82.761	95.485	188.26	39.077	47.396	925.55	0.64379	undefined	undefined	vapor
1532.6	0.10000	0.0078478	127.43	82.847	95.590	188.33	39.099	47.417	926.18	0.64056	undefined	undefined	vapor
1534.8	0.10000	0.0078364	127.61	82.934	95.695	188.40	39.120	47.439	926.80	0.63735	undefined	undefined	vapor
1537.0	0.10000	0.0078251	127.79	83.020	95.800	188.47	39.142	47.460	927.42	0.63415	undefined	undefined	vapor
1539.2	0.10000	0.0078139	127.98	83.107	95.905	188.53	39.163	47.482	928.05	0.63098	undefined	undefined	vapor
1541.4	0.10000	0.0078027	128.16	83.194	96.010	188.60	39.185	47.503	928.67	0.62781	undefined	undefined	vapor
1543.7	0.10000	0.0077915	128.35	83.281	96.115	188.67	39.206	47.524	929.29	0.62467	undefined	undefined	vapor
1545.9	0.10000	0.0077803	128.53	83.367	96.220	188.74	39.227	47.546	929.91	0.62154	undefined	undefined	vapor
1548.1	0.10000	0.0077692	128.71	83.454	96.326	188.81	39.249	47.567	930.54	0.61843	undefined	undefined	vapor
1550.3	0.10000	0.0077581	128.90	83.541	96.431	188.87	39.270	47.588	931.16	0.61533	undefined	undefined	vapor
1552.5	0.10000	0.0077470	129.08	83.628	96.536	188.94	39.291	47.609	931.78	0.61224	undefined	undefined	vapor
1554.7	0.10000	0.0077360	129.27	83.715	96.642	189.01	39.312	47.631	932.40	0.60918	undefined	undefined	vapor
1556.9	0.10000	0.0077250	129.45	83.802	96.747	189.08	39.333	47.652	933.02	0.60613	undefined	undefined	vapor
1559.1	0.10000	0.0077140	129.63	83.889	96.853	189.15	39.355	47.673	933.64	0.60309	undefined	undefined	vapor
1561.4	0.10000	0.0077031	129.82	83.976	96.958	189.21	39.376	47.694	934.26	0.60007	undefined	undefined	vapor
1563.6	0.10000	0.0076922	130.00	84.063	97.064	189.28	39.397	47.715	934.87	0.59706	undefined	undefined	vapor
1565.8	0.10000	0.0076813	130.19	84.151	97.169	189.35	39.418	47.736	935.49	0.59407	undefined	undefined	vapor
1568.0	0.10000	0.0076705	130.37	84.238	97.275	189.42	39.439	47.757	936.11	0.59110	undefined	undefined	vapor
1570.2	0.10000	0.0076596	130.55	84.325	97.381	189.48	39.460	47.778	936.73	0.58813	undefined	undefined	vapor
1572.4	0.10000	0.0076489	130.74	84.413	97.487	189.55	39.480	47.798	937.34	0.58519	undefined	undefined	vapor
1574.6	0.10000	0.0076381	130.92	84.500	97.592	189.62	39.501	47.819	937.96	0.58226	undefined	undefined	vapor
1576.9	0.10000	0.0076274	131.11	84.588	97.698	189.68	39.522	47.840	938.58	0.57934	undefined	undefined	vapor
1579.1	0.10000	0.0076167	131.29	84.675	97.804	189.75	39.543	47.861	939.19	0.57644	undefined	undefined	vapor
1581.3	0.10000	0.0076060	131.47	84.763	97.910	189.82	39.564	47.882	939.81	0.57355	undefined	undefined	vapor
1583.5	0.10000	0.0075954	131.66	84.850	98.016	189.89	39.584	47.902	940.42	0.57067	undefined	undefined	vapor
1585.7	0.10000	0.0075848	131.84	84.938	98.122	189.95	39.605	47.923	941.04	0.56781	undefined	undefined	vapor
1587.9	0.10000	0.0075742	132.03	85.026	98.228	190.02	39.626	47.943	941.65	0.56497	undefined	undefined	vapor
1590.1	0.10000	0.0075637	132.21	85.113	98.334	190.09	39.646	47.964	942.27	0.56214	undefined	undefined	vapor
1592.3	0.10000	0.0075532	132.39	85.201	98.441	190.15	39.667	47.985	942.88	0.55932	undefined	undefined	vapor
1594.6	0.10000	0.0075427	132.58	85.289	98.547	190.22	39.687	48.005	943.49	0.55651	undefined	undefined	vapor
1596.8	0.10000	0.0075322	132.76	85.377	98.653	190.29	39.708	48.026	944.10	0.55372	undefined	undefined	vapor
1599.0	0.10000	0.0075218	132.95	85.465	98.759	190.35	39.728	48.046	944.72	0.55095	undefined	undefined	vapor
1601.2	0.10000	0.0075114	133.13	85.553	98.866	190.42	39.748	48.066	945.33	0.54818	undefined	undefined	vapor
